x-axis,1,2,EXT
second,Volt,Volt,
+134.36000E-03,+7.51268229E+00,+5.51733116E+00,0
+134.44000E-03,+7.51674287E+00,+5.54173749E+00,0
+134.52000E-03,+7.51268229E+00,+5.41584180E+00,0
+134.60000E-03,+7.50115337E+00,+5.42742458E+00,0
+134.68000E-03,+7.48614963E+00,+5.40377090E+00,0
+134.76000E-03,+7.51268229E+00,+5.41584180E+00,0
+134.84000E-03,+7.48614963E+00,+5.32739959E+00,0
+134.92000E-03,+7.51268229E+00,+5.16382684E+00,0
+135.00000E-03,+7.48614963E+00,+5.23895738E+00,0
+135.08000E-03,+7.51245649E+00,+5.23895738E+00,0
+135.16000E-03,+7.49775790E+00,+5.15051516E+00,0
+135.24000E-03,+7.48614963E+00,+5.06207295E+00,0
+135.32000E-03,+7.49399019E+00,+5.00980249E+00,0
+135.40000E-03,+7.49345924E+00,+4.94926535E+00,0
+135.48000E-03,+7.51675515E+00,+4.87161231E+00,0
+135.56000E-03,+7.51268229E+00,+4.74522850E+00,0
+135.64000E-03,+7.48645478E+00,+4.70830409E+00,0
+135.72000E-03,+7.49783726E+00,+4.65882066E+00,0
+135.80000E-03,+7.48961218E+00,+4.60832005E+00,0
+135.88000E-03,+7.53921495E+00,+4.50501990E+00,0
+135.96000E-03,+7.49337988E+00,+4.48321796E+00,0
+136.04000E-03,+7.51268229E+00,+4.36837598E+00,0
+136.12000E-03,+7.51268229E+00,+4.36965770E+00,0
+136.20000E-03,+7.51229777E+00,+4.26609302E+00,0
+136.28000E-03,+7.50091529E+00,+4.26609302E+00,0
+136.36000E-03,+7.46638334E+00,+4.17765081E+00,0
+136.44000E-03,+7.50468300E+00,+4.15098651E+00,0
+136.52000E-03,+7.49330052E+00,+4.08920860E+00,0
+136.60000E-03,+7.49038121E+00,+4.17765081E+00,0
+136.68000E-03,+7.48614963E+00,+4.03716172E+00,0
+136.76000E-03,+7.51268229E+00,+4.00231264E+00,0
+136.84000E-03,+7.51268229E+00,+3.95181202E+00,0
+136.92000E-03,+7.53260729E+00,+3.91232417E+00,0
+137.00000E-03,+7.51268229E+00,+3.85081078E+00,0
+137.08000E-03,+7.48614963E+00,+3.84745374E+00,0
+137.16000E-03,+7.49046057E+00,+3.80951214E+00,0
+137.24000E-03,+7.48614963E+00,+3.78775115E+00,0
+137.32000E-03,+7.51268229E+00,+3.73181816E+00,0
+137.40000E-03,+7.51268229E+00,+3.64699753E+00,0
+137.48000E-03,+7.51268229E+00,+3.63624929E+00,1
+137.56000E-03,+7.48614963E+00,+3.58574868E+00,1
+137.64000E-03,+7.49314180E+00,+3.55855531E+00,1
+137.72000E-03,+7.51268229E+00,+3.55855531E+00,1
+137.80000E-03,+7.52344217E+00,+3.52268904E+00,1
+137.88000E-03,+7.51205969E+00,+3.55855531E+00,1
+137.96000E-03,+7.51268229E+00,+3.51853840E+00,1
+138.04000E-03,+7.51582740E+00,+3.48059680E+00,1
+138.12000E-03,+7.47609170E+00,+3.55855531E+00,1
+138.20000E-03,+7.51268229E+00,+3.60091208E+00,1
+138.28000E-03,+7.48614963E+00,+3.48501197E+00,1
+138.36000E-03,+7.51268229E+00,+3.55855531E+00,1
+138.44000E-03,+7.51268229E+00,+3.64699753E+00,1
+138.52000E-03,+7.51268229E+00,+3.60671608E+00,1
+138.60000E-03,+7.49228113E+00,+3.64699753E+00,1
+138.68000E-03,+7.52258150E+00,+3.70771731E+00,1
+138.76000E-03,+7.48614963E+00,+3.66977571E+00,1
+138.84000E-03,+7.53011691E+00,+3.72027633E+00,1
+138.92000E-03,+7.48081929E+00,+3.73543974E+00,1
+139.00000E-03,+7.46117959E+00,+3.73804413E+00,1
+139.08000E-03,+7.49831342E+00,+3.73543974E+00,1
+139.16000E-03,+7.51268229E+00,+3.82388195E+00,1
+139.24000E-03,+7.53081886E+00,+3.82388195E+00,1
+139.32000E-03,+7.53246086E+00,+3.91232417E+00,1
+139.40000E-03,+7.51268229E+00,+3.82388195E+00,1
+139.48000E-03,+7.51268229E+00,+3.89402731E+00,1
+139.56000E-03,+7.48701030E+00,+4.00076638E+00,1
+139.64000E-03,+7.50043913E+00,+3.95313468E+00,1
+139.72000E-03,+7.53630792E+00,+3.92201427E+00,1
+139.80000E-03,+7.51268229E+00,+4.02901788E+00,1
+139.88000E-03,+7.49282436E+00,+4.11145772E+00,1
+139.96000E-03,+7.51268229E+00,+4.17765081E+00,1
+140.04000E-03,+7.51268229E+00,+4.23128488E+00,1
+140.12000E-03,+7.51174225E+00,+4.26609302E+00,1
+140.20000E-03,+7.48803726E+00,+4.31346019E+00,1
+140.28000E-03,+7.51268229E+00,+4.26609302E+00,1
+140.36000E-03,+7.49470443E+00,+4.44297745E+00,1
+140.44000E-03,+7.49274500E+00,+4.50943508E+00,1
+140.52000E-03,+7.50789519E+00,+4.53141966E+00,1
+140.60000E-03,+7.52304537E+00,+4.53141966E+00,1
+140.68000E-03,+7.53921495E+00,+4.62325986E+00,1
+140.76000E-03,+7.51095337E+00,+4.61986188E+00,1
+140.84000E-03,+7.53371833E+00,+4.62902291E+00,1
+140.92000E-03,+7.49478379E+00,+4.79674631E+00,1
+141.00000E-03,+7.48614963E+00,+4.79674631E+00,1
+141.08000E-03,+7.48128316E+00,+4.86896698E+00,1
+141.16000E-03,+7.52296601E+00,+4.91946760E+00,1
+141.24000E-03,+7.48724838E+00,+4.97729325E+00,1
+141.32000E-03,+7.51268229E+00,+4.97363073E+00,1
+141.40000E-03,+7.51268229E+00,+5.06207295E+00,1
+141.48000E-03,+7.49486315E+00,+5.06207295E+00,1
+141.56000E-03,+7.49258628E+00,+5.15051516E+00,1
+141.64000E-03,+7.49109545E+00,+5.15051516E+00,1
+141.72000E-03,+7.51268229E+00,+5.23895738E+00,1
+141.80000E-03,+7.51386040E+00,+5.32347254E+00,1
+141.88000E-03,+7.51268229E+00,+5.32269467E+00,1
+141.96000E-03,+7.51268229E+00,+5.40720983E+00,1
+142.04000E-03,+7.52147518E+00,+5.41584180E+00,1
+142.12000E-03,+7.50632499E+00,+5.41584180E+00,1
+142.20000E-03,+7.50765711E+00,+5.52103462E+00,1
+142.28000E-03,+7.51268229E+00,+5.50428402E+00,1
+142.36000E-03,+7.51268229E+00,+5.59272623E+00,1
+142.44000E-03,+7.49878958E+00,+5.59272623E+00,1
+142.52000E-03,+7.48865986E+00,+5.68116844E+00,1
+142.60000E-03,+7.53921495E+00,+5.68116844E+00,1
+142.68000E-03,+7.49242756E+00,+5.70209490E+00,1
+142.76000E-03,+7.50757775E+00,+5.69818358E+00,1
+142.84000E-03,+7.49619527E+00,+5.76961066E+00,1
+142.92000E-03,+7.48748646E+00,+5.76961066E+00,1
+143.00000E-03,+7.52649564E+00,+5.81565516E+00,1
+143.08000E-03,+7.51268229E+00,+5.86615578E+00,1
+143.16000E-03,+7.51268229E+00,+5.94649509E+00,1
+143.24000E-03,+7.51268229E+00,+5.87871480E+00,1
+143.32000E-03,+7.51268229E+00,+5.96377476E+00,1
+143.40000E-03,+7.48614963E+00,+6.03493730E+00,1
+143.48000E-03,+7.48756582E+00,+6.11865886E+00,1
+143.56000E-03,+7.49988362E+00,+6.08071727E+00,1
+143.64000E-03,+7.51268229E+00,+6.12337951E+00,1
+143.72000E-03,+7.51268229E+00,+6.15348274E+00,1
+143.80000E-03,+7.51268229E+00,+6.21182173E+00,1
+143.88000E-03,+7.50741903E+00,+6.22936593E+00,1
+143.96000E-03,+7.51268229E+00,+6.21182173E+00,1
+144.04000E-03,+7.51268229E+00,+6.38372097E+00,1
+144.12000E-03,+7.49902766E+00,+6.34577937E+00,1
+144.20000E-03,+7.51268229E+00,+6.38870616E+00,1
+144.28000E-03,+7.51268229E+00,+6.47714837E+00,1
+144.36000E-03,+7.49218948E+00,+6.45701551E+00,1
+144.44000E-03,+7.51268229E+00,+6.47714837E+00,1
+144.52000E-03,+7.50287473E+00,+6.56559058E+00,1
+144.60000E-03,+7.48614963E+00,+6.65403280E+00,1
+144.68000E-03,+7.49910702E+00,+6.65403280E+00,1
+144.76000E-03,+7.51487508E+00,+6.65403280E+00,1
+144.84000E-03,+7.50349260E+00,+6.74247501E+00,1
+144.92000E-03,+7.51268229E+00,+6.76234334E+00,1
+145.00000E-03,+7.49157161E+00,+6.90128617E+00,1
+145.08000E-03,+7.51003034E+00,+6.91935944E+00,1
+145.16000E-03,+7.51102801E+00,+7.00228740E+00,1
+145.24000E-03,+7.47265372E+00,+7.00780165E+00,1
+145.32000E-03,+7.48826306E+00,+7.01484642E+00,1
+145.40000E-03,+7.50341324E+00,+7.12714069E+00,1
+145.48000E-03,+7.49203076E+00,+7.18468608E+00,1
+145.56000E-03,+7.50718095E+00,+7.18468608E+00,1
+145.64000E-03,+7.51268229E+00,+7.32940769E+00,1
+145.72000E-03,+7.51268229E+00,+7.36157051E+00,1
+145.80000E-03,+7.49926574E+00,+7.36157051E+00,1
+145.88000E-03,+7.48614963E+00,+7.36157051E+00,1
+145.96000E-03,+7.49549803E+00,+7.41885136E+00,1
+146.04000E-03,+7.48614963E+00,+7.45001272E+00,1
+146.12000E-03,+7.48614963E+00,+7.45001272E+00,1
+146.20000E-03,+7.52964547E+00,+7.57035322E+00,1
+146.28000E-03,+7.50905630E+00,+7.70929605E+00,1
+146.36000E-03,+7.48614963E+00,+7.62689715E+00,1
+146.44000E-03,+7.46352639E+00,+7.70882366E+00,1
+146.52000E-03,+7.47847250E+00,+7.71533936E+00,1
+146.60000E-03,+7.50695987E+00,+7.71533936E+00,1
+146.68000E-03,+7.50702223E+00,+7.80378158E+00,1
+146.76000E-03,+7.46910709E+00,+7.91739851E+00,1
+146.84000E-03,+7.50889758E+00,+7.80378158E+00,1
+146.92000E-03,+7.47287479E+00,+7.89222379E+00,1
+147.00000E-03,+7.48802498E+00,+7.89222379E+00,1
+147.08000E-03,+7.48614963E+00,+7.86716243E+00,1
+147.16000E-03,+7.48614963E+00,+7.99947620E+00,1
+147.24000E-03,+7.45961696E+00,+7.96153460E+00,1
+147.32000E-03,+7.46902773E+00,+8.01203522E+00,1
+147.40000E-03,+7.46356039E+00,+7.98723839E+00,1
+147.48000E-03,+7.48614963E+00,+8.06852247E+00,1
+147.56000E-03,+7.48794562E+00,+7.98066600E+00,1
+147.64000E-03,+7.49350932E+00,+8.10106318E+00,1
+147.72000E-03,+7.46518066E+00,+8.15755043E+00,1
+147.80000E-03,+7.46543574E+00,+8.20720077E+00,1
+147.88000E-03,+7.45961696E+00,+8.12644575E+00,1
+147.96000E-03,+7.45961696E+00,+8.23915573E+00,1
+148.04000E-03,+7.47305052E+00,+8.20232894E+00,1
+148.12000E-03,+7.45961696E+00,+8.24027054E+00,1
+148.20000E-03,+7.45961696E+00,+8.26999588E+00,1
+148.28000E-03,+7.48614963E+00,+8.17583156E+00,1
+148.36000E-03,+7.43898244E+00,+8.17721090E+00,1
+148.44000E-03,+7.46886901E+00,+8.24599265E+00,1
+148.52000E-03,+7.45961696E+00,+8.33443486E+00,1
+148.60000E-03,+7.47263671E+00,+8.28939181E+00,1
+148.68000E-03,+7.43472157E+00,+8.32897729E+00,1
+148.76000E-03,+7.45961696E+00,+8.35790903E+00,1
+148.84000E-03,+7.45421198E+00,+8.31641827E+00,1
+148.92000E-03,+7.45363946E+00,+8.42287707E+00,1
+149.00000E-03,+7.44225698E+00,+8.42287707E+00,1
+149.08000E-03,+7.46182676E+00,+8.34180084E+00,1
+149.16000E-03,+7.45961696E+00,+8.46601171E+00,1
+149.24000E-03,+7.43464221E+00,+8.42287707E+00,1
+149.32000E-03,+7.45961696E+00,+8.42287707E+00,1
+149.40000E-03,+7.43840992E+00,+8.42287707E+00,1
+149.48000E-03,+7.45961696E+00,+8.51131929E+00,1
+149.56000E-03,+7.45052364E+00,+8.42287707E+00,1
+149.64000E-03,+7.43308430E+00,+8.51131929E+00,1
+149.72000E-03,+7.41941267E+00,+8.55689140E+00,1
+149.80000E-03,+7.43308430E+00,+8.51131929E+00,1
+149.88000E-03,+7.43308430E+00,+8.51131929E+00,1
+149.96000E-03,+7.42783804E+00,+8.49383176E+00,1
+150.04000E-03,+7.44734452E+00,+8.59976150E+00,1
+150.12000E-03,+7.44158903E+00,+8.51131929E+00,1
+150.20000E-03,+7.40892015E+00,+8.43866717E+00,1
+150.28000E-03,+7.42030263E+00,+8.55392486E+00,1
+150.36000E-03,+7.43168511E+00,+8.51598326E+00,1
+150.44000E-03,+7.40655164E+00,+8.45615470E+00,1
+150.52000E-03,+7.40655164E+00,+8.58253851E+00,1
+150.60000E-03,+7.42686872E+00,+8.49060069E+00,1
+150.68000E-03,+7.42414970E+00,+8.51131929E+00,1
+150.76000E-03,+7.38246685E+00,+8.51947887E+00,1
+150.84000E-03,+7.39272128E+00,+8.51131929E+00,1
+150.92000E-03,+7.40655164E+00,+8.50691985E+00,1
+151.00000E-03,+7.41661428E+00,+8.51131929E+00,1
+151.08000E-03,+7.41163918E+00,+8.51131929E+00,1
+151.16000E-03,+7.38631391E+00,+8.57877837E+00,1
+151.24000E-03,+7.42422906E+00,+8.57024402E+00,1
+151.32000E-03,+7.38254621E+00,+8.51131929E+00,1
+151.40000E-03,+7.38001897E+00,+8.46495358E+00,1
+151.48000E-03,+7.38001897E+00,+8.51131929E+00,1
+151.56000E-03,+7.39016098E+00,+8.51131929E+00,1
+151.64000E-03,+7.40154346E+00,+8.43957100E+00,1
+151.72000E-03,+7.40017734E+00,+8.51131929E+00,1
+151.80000E-03,+7.38001897E+00,+8.48206634E+00,1
+151.88000E-03,+7.35609290E+00,+8.50263064E+00,1
+151.96000E-03,+7.36602990E+00,+8.51131929E+00,1
+152.04000E-03,+7.35348631E+00,+8.42287707E+00,1
+152.12000E-03,+7.33717501E+00,+8.38880585E+00,1
+152.20000E-03,+7.33681128E+00,+8.49488989E+00,1
+152.28000E-03,+7.35993997E+00,+8.40136487E+00,1
+152.36000E-03,+7.37132245E+00,+8.42287707E+00,1
+152.44000E-03,+7.32963960E+00,+8.41392389E+00,1
+152.52000E-03,+7.35348631E+00,+8.38132964E+00,1
+152.60000E-03,+7.35348631E+00,+8.25320433E+00,1
+152.68000E-03,+7.32695365E+00,+8.33443486E+00,1
+152.76000E-03,+7.32695365E+00,+8.26215751E+00,1
+152.84000E-03,+7.32695365E+00,+8.24599265E+00,1
+152.92000E-03,+7.33557081E+00,+8.30571098E+00,1
+153.00000E-03,+7.32418833E+00,+8.24599265E+00,1
+153.08000E-03,+7.32695365E+00,+8.19883334E+00,1
+153.16000E-03,+7.35248392E+00,+8.24265134E+00,1
+153.24000E-03,+7.31657356E+00,+8.29983457E+00,1
+153.32000E-03,+7.30996118E+00,+8.24599265E+00,1
+153.40000E-03,+7.30042098E+00,+8.11319075E+00,1
+153.48000E-03,+7.30042098E+00,+8.09756757E+00,1
+153.56000E-03,+7.30042098E+00,+8.15755043E+00,1
+153.64000E-03,+7.27388832E+00,+8.06910822E+00,1
+153.72000E-03,+7.30042098E+00,+8.06910822E+00,1
+153.80000E-03,+7.27950209E+00,+8.15755043E+00,1
+153.88000E-03,+7.29573025E+00,+8.06910822E+00,1
+153.96000E-03,+7.30042098E+00,+8.00297180E+00,1
+154.04000E-03,+7.30042098E+00,+8.04091340E+00,1
+154.12000E-03,+7.27388832E+00,+7.99041278E+00,1
+154.20000E-03,+7.25958181E+00,+7.98760054E+00,1
+154.28000E-03,+7.29957731E+00,+7.89503603E+00,1
+154.36000E-03,+7.24735566E+00,+8.01579536E+00,1
+154.44000E-03,+7.26927694E+00,+7.98066600E+00,1
+154.52000E-03,+7.24735566E+00,+7.89222379E+00,1
+154.60000E-03,+7.23758117E+00,+7.95273572E+00,1
+154.68000E-03,+7.27388832E+00,+7.81379289E+00,1
+154.76000E-03,+7.24735566E+00,+7.89968739E+00,1
+154.84000E-03,+7.24735566E+00,+7.89222379E+00,1
+154.92000E-03,+7.25797382E+00,+7.82143602E+00,1
+155.00000E-03,+7.24735566E+00,+7.81888831E+00,1
+155.08000E-03,+7.25420612E+00,+7.80378158E+00,1
+155.16000E-03,+7.22912272E+00,+7.74300511E+00,1
+155.24000E-03,+7.22082300E+00,+7.79350573E+00,1
+155.32000E-03,+7.23528823E+00,+7.71533936E+00,1
+155.40000E-03,+7.22082300E+00,+7.80149840E+00,1
+155.48000E-03,+7.22082300E+00,+7.75099778E+00,1
+155.56000E-03,+7.22082300E+00,+7.73018156E+00,1
+155.64000E-03,+7.24042584E+00,+7.69223996E+00,1
+155.72000E-03,+7.17597803E+00,+7.68793814E+00,1
+155.80000E-03,+7.21766088E+00,+7.61635677E+00,1
+155.88000E-03,+7.19429033E+00,+7.62689715E+00,1
+155.96000E-03,+7.19429033E+00,+7.62487851E+00,1
+156.04000E-03,+7.19429033E+00,+7.53845493E+00,1
+156.12000E-03,+7.16338437E+00,+7.52387727E+00,1
+156.20000E-03,+7.17476685E+00,+7.51509100E+00,1
+156.28000E-03,+7.16775767E+00,+7.51131825E+00,1
+156.36000E-03,+7.17099914E+00,+7.37237542E+00,1
+156.44000E-03,+7.15313372E+00,+7.45001272E+00,1
+156.52000E-03,+7.19323787E+00,+7.44825861E+00,1
+156.60000E-03,+7.16775767E+00,+7.27312829E+00,1
+156.68000E-03,+7.14122501E+00,+7.27312829E+00,1
+156.76000E-03,+7.14831355E+00,+7.27312829E+00,1
+156.84000E-03,+7.15163438E+00,+7.18468608E+00,1
+156.92000E-03,+7.09148051E+00,+7.18468608E+00,1
+157.00000E-03,+7.11756630E+00,+7.23369712E+00,1
+157.08000E-03,+7.11469234E+00,+7.09624387E+00,1
+157.16000E-03,+7.09909529E+00,+7.09624387E+00,1
+157.24000E-03,+7.08815968E+00,+7.09624387E+00,1
+157.32000E-03,+7.08099178E+00,+6.94325244E+00,1
+157.40000E-03,+7.06960930E+00,+6.91935944E+00,1
+157.48000E-03,+7.06502721E+00,+6.84225120E+00,1
+157.56000E-03,+7.07640969E+00,+6.87008387E+00,1
+157.64000E-03,+7.06199453E+00,+6.74247501E+00,1
+157.72000E-03,+7.05712428E+00,+6.75748412E+00,1
+157.80000E-03,+7.03095913E+00,+6.65403280E+00,1
+157.88000E-03,+7.05437976E+00,+6.62987527E+00,1
+157.96000E-03,+7.06162702E+00,+6.59193367E+00,1
+158.04000E-03,+7.03509435E+00,+6.56559058E+00,1
+158.12000E-03,+7.02023232E+00,+6.47714837E+00,1
+158.20000E-03,+7.03480620E+00,+6.47618786E+00,1
+158.28000E-03,+7.02400003E+00,+6.38870616E+00,1
+158.36000E-03,+7.00856169E+00,+6.38870616E+00,1
+158.44000E-03,+7.00856169E+00,+6.38870616E+00,1
+158.52000E-03,+6.98985259E+00,+6.30026394E+00,1
+158.60000E-03,+7.00500278E+00,+6.30026394E+00,1
+158.68000E-03,+6.98202903E+00,+6.30026394E+00,1
+158.76000E-03,+7.00856169E+00,+6.21182173E+00,1
+158.84000E-03,+7.00856169E+00,+6.19787075E+00,1
+158.92000E-03,+7.00458519E+00,+6.19856673E+00,1
+159.00000E-03,+6.98202903E+00,+6.12337951E+00,1
+159.08000E-03,+6.98202903E+00,+6.12337951E+00,1
+159.16000E-03,+6.98202903E+00,+6.11125194E+00,1
+159.24000E-03,+6.95549637E+00,+6.03493730E+00,1
+159.32000E-03,+6.98189959E+00,+5.94692653E+00,1
+159.40000E-03,+6.95549637E+00,+5.90898493E+00,1
+159.48000E-03,+6.92506656E+00,+5.87104334E+00,1
+159.56000E-03,+6.95549637E+00,+5.85805287E+00,1
+159.64000E-03,+6.91776073E+00,+5.85805287E+00,1
+159.72000E-03,+6.95549637E+00,+5.78200277E+00,1
+159.80000E-03,+6.91386359E+00,+5.71927695E+00,1
+159.88000E-03,+6.90253119E+00,+5.76927683E+00,1
+159.96000E-03,+6.92896370E+00,+5.69406129E+00,1
+160.04000E-03,+6.92896370E+00,+5.68116844E+00,1
+160.12000E-03,+6.89486634E+00,+5.59272623E+00,1
+160.20000E-03,+6.91001653E+00,+5.59272623E+00,1
+160.28000E-03,+6.92516671E+00,+5.59272623E+00,1
+160.36000E-03,+6.91378423E+00,+5.54212799E+00,1
+160.44000E-03,+6.84939500E+00,+5.50428402E+00,1
+160.52000E-03,+6.89101927E+00,+5.50428402E+00,1
+160.60000E-03,+6.87963680E+00,+5.33986099E+00,1
+160.68000E-03,+6.86825432E+00,+5.41584180E+00,1
+160.76000E-03,+6.89492491E+00,+5.32739959E+00,1
+160.84000E-03,+6.84936571E+00,+5.25187855E+00,1
+160.92000E-03,+6.86462454E+00,+5.28982015E+00,1
+161.00000E-03,+6.87568108E+00,+5.23895738E+00,1
+161.08000E-03,+6.82283305E+00,+5.20065363E+00,1
+161.16000E-03,+6.84936571E+00,+5.16271203E+00,1
+161.24000E-03,+6.83055647E+00,+5.15051516E+00,1
+161.32000E-03,+6.84193895E+00,+4.99838662E+00,1
+161.40000E-03,+6.82283305E+00,+5.06207295E+00,1
+161.48000E-03,+6.82283305E+00,+5.04826055E+00,1
+161.56000E-03,+6.79630039E+00,+4.97300405E+00,1
+161.64000E-03,+6.76976772E+00,+4.88518852E+00,1
+161.72000E-03,+6.77334742E+00,+4.79674631E+00,1
+161.80000E-03,+6.78849761E+00,+4.79674631E+00,1
+161.88000E-03,+6.78895298E+00,+4.70830409E+00,1
+161.96000E-03,+6.74727013E+00,+4.61986188E+00,1
+162.04000E-03,+6.74323506E+00,+4.56847004E+00,1
+162.12000E-03,+6.76976772E+00,+4.53231088E+00,1
+162.20000E-03,+6.73481819E+00,+4.53141966E+00,1
+162.28000E-03,+6.71670240E+00,+4.45464525E+00,1
+162.36000E-03,+6.74323506E+00,+4.35453524E+00,1
+162.44000E-03,+6.73596701E+00,+4.44297745E+00,1
+162.52000E-03,+6.76153886E+00,+4.35453524E+00,1
+162.60000E-03,+6.71670240E+00,+4.26609302E+00,1
+162.68000E-03,+6.71635567E+00,+4.26609302E+00,1
+162.76000E-03,+6.70497319E+00,+4.18789832E+00,1
+162.84000E-03,+6.70986044E+00,+4.17765081E+00,1
+162.92000E-03,+6.69813123E+00,+4.17765081E+00,1
+163.00000E-03,+6.66363707E+00,+4.08920860E+00,1
+163.08000E-03,+6.71250861E+00,+4.01474569E+00,1
+163.16000E-03,+6.67921334E+00,+3.94884548E+00,1
+163.24000E-03,+6.69016973E+00,+3.99934610E+00,1
+163.32000E-03,+6.61057175E+00,+3.91232417E+00,1
+163.40000E-03,+6.66029545E+00,+3.75771721E+00,1
+163.48000E-03,+6.64514527E+00,+3.79707909E+00,1
+163.56000E-03,+6.62999508E+00,+3.73543974E+00,1
+163.64000E-03,+6.66363707E+00,+3.73543974E+00,1
+163.72000E-03,+6.66363707E+00,+3.68325430E+00,1
+163.80000E-03,+6.61107719E+00,+3.73375492E+00,1
+163.88000E-03,+6.63710441E+00,+3.59818173E+00,1
+163.96000E-03,+6.61383401E+00,+3.56942951E+00,1
+164.04000E-03,+6.63710441E+00,+3.47011310E+00,1
+164.12000E-03,+6.65660711E+00,+3.47011310E+00,1
+164.20000E-03,+6.63710441E+00,+3.45560473E+00,1
+164.28000E-03,+6.60563443E+00,+3.43412085E+00,1
+164.36000E-03,+6.63651960E+00,+3.38167088E+00,1
+164.44000E-03,+6.62513712E+00,+3.38167088E+00,1
+164.52000E-03,+6.61057175E+00,+3.30383834E+00,1
+164.60000E-03,+6.62890483E+00,+3.29322867E+00,1
+164.68000E-03,+6.61752235E+00,+3.22795515E+00,1
+164.76000E-03,+6.61500362E+00,+3.29322867E+00,1
+164.84000E-03,+6.61057175E+00,+3.20478646E+00,1
+164.92000E-03,+6.61123591E+00,+3.11855813E+00,1
+165.00000E-03,+6.59608573E+00,+3.20478646E+00,1
+165.08000E-03,+6.58403908E+00,+3.20478646E+00,1
+165.16000E-03,+6.58403908E+00,+3.08874778E+00,1
+165.24000E-03,+6.57716784E+00,+3.05080619E+00,1
+165.32000E-03,+6.58855031E+00,+3.02790203E+00,1
+165.40000E-03,+6.58403908E+00,+3.02790203E+00,1
+165.48000E-03,+6.58403908E+00,+3.02790203E+00,1
+165.56000E-03,+6.58403908E+00,+3.02790203E+00,1
+165.64000E-03,+6.55750642E+00,+2.93945982E+00,1
+165.72000E-03,+6.53933205E+00,+2.85101760E+00,1
+165.80000E-03,+6.54455753E+00,+2.85101760E+00,1
+165.88000E-03,+6.57944849E+00,+2.77787736E+00,1
+165.96000E-03,+6.58403908E+00,+2.76257539E+00,1
+166.04000E-03,+6.55668353E+00,+2.76531834E+00,1
+166.12000E-03,+6.54530106E+00,+2.76257539E+00,1
+166.20000E-03,+6.58109426E+00,+2.75275932E+00,1
+166.28000E-03,+6.55750642E+00,+2.70225870E+00,1
+166.36000E-03,+6.53768628E+00,+2.69650827E+00,1
+166.44000E-03,+6.55283647E+00,+2.60125747E+00,1
+166.52000E-03,+6.55750642E+00,+2.63919906E+00,1
+166.60000E-03,+6.50534334E+00,+2.58268348E+00,1
+166.68000E-03,+6.55750642E+00,+2.49724875E+00,1
+166.76000E-03,+6.53383922E+00,+2.49724875E+00,1
+166.84000E-03,+6.53097376E+00,+2.40880653E+00,1
+166.92000E-03,+6.55750642E+00,+2.40880653E+00,1
+167.00000E-03,+6.55750642E+00,+2.33619536E+00,1
+167.08000E-03,+6.57363821E+00,+2.40880653E+00,1
+167.16000E-03,+6.55652481E+00,+2.32036432E+00,1
+167.24000E-03,+6.55750642E+00,+2.27915071E+00,1
+167.32000E-03,+6.58403908E+00,+2.23192210E+00,1
+167.40000E-03,+6.59263546E+00,+2.23192210E+00,1
+167.48000E-03,+6.65708326E+00,+2.16532592E+00,1
+167.56000E-03,+6.68051239E+00,+2.14347989E+00,1
+167.64000E-03,+6.69016973E+00,+2.10907484E+00,1
+167.72000E-03,+6.71564143E+00,+2.05503768E+00,1
+167.80000E-03,+6.71834817E+00,+1.96659546E+00,1
+167.88000E-03,+6.71670240E+00,+2.12543495E+00,1
+167.96000E-03,+6.67231281E+00,+1.90707237E+00,1
+168.04000E-03,+6.66363707E+00,+1.87815325E+00,1
+168.12000E-03,+6.64201244E+00,+1.96659546E+00,1
+168.20000E-03,+6.67992758E+00,+1.91229376E+00,1
+168.28000E-03,+6.68902941E+00,+1.88195433E+00,1
+168.36000E-03,+6.66512413E+00,+1.83145372E+00,1
+168.44000E-03,+6.69016973E+00,+1.78095310E+00,1
+168.52000E-03,+6.69016973E+00,+1.78971104E+00,1
+168.60000E-03,+6.69656482E+00,+1.76839408E+00,1
+168.68000E-03,+6.71670240E+00,+1.71789346E+00,1
+168.76000E-03,+6.75339785E+00,+1.78971104E+00,1
+168.84000E-03,+6.79630039E+00,+1.69720321E+00,1
+168.92000E-03,+6.84936571E+00,+1.70126882E+00,1
+169.00000E-03,+6.89988302E+00,+1.70126882E+00,1
+169.08000E-03,+6.93779816E+00,+1.61282661E+00,1
+169.16000E-03,+6.94918064E+00,+1.63387903E+00,1
+169.24000E-03,+6.93403045E+00,+1.62971578E+00,1
+169.32000E-03,+6.97194559E+00,+1.68004950E+00,1
+169.40000E-03,+6.95419732E+00,+1.69693867E+00,1
+169.48000E-03,+6.92896370E+00,+1.61282661E+00,1
+169.56000E-03,+6.95302770E+00,+1.61282661E+00,1
+169.64000E-03,+6.91134486E+00,+1.52438439E+00,1
+169.72000E-03,+6.92896370E+00,+1.59203872E+00,1
+169.80000E-03,+6.90757715E+00,+1.61282661E+00,1
+169.88000E-03,+6.89590652E+00,+1.46928909E+00,1
+169.96000E-03,+6.90243104E+00,+1.52897908E+00,1
+170.04000E-03,+6.90243104E+00,+1.48184812E+00,1
+170.12000E-03,+6.87589838E+00,+1.44390652E+00,1
+170.20000E-03,+6.84936571E+00,+1.52438439E+00,1
+170.28000E-03,+6.81667604E+00,+1.43594218E+00,1
